seqFluxo,seqEtapa,codEtapa,etapa,codFormulario,formulario,dataCriacao,dataExeInicio,dataExeFim,codExecutor,executor,status,origem,tempoTotal,tempoInicioFim,tempoParaIniciar,sequencia,grupoEtapa,codBeneficiario,beneficiario,codFormularioCampo,nomeCampo,legenda,ordemFilho,codFormularioCampoFilho,codCampo,valor,valorDominio,nomeCampoFilho,legendaCampoFilho,codCampoFilho,fluxo,statusFluxo,servico
507419,1501884,20400,CONCLUÍDO,14579,FOR_ALVARA_BD_CADASTRO,2024-01-13 08:10:24,2024-11-14 07:02:18,2024-11-15 12:18:00,50441,MARIA FERNANDA SANTOS PERES,2,0.0,35,35,10,4,2,,,326782,ETAPAS,Descrição do campo ETAPAS,0.0,327952.0,5,Rejeitado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
508478,1500563,20400,CONCLUÍDO,14572,FOR_ALVARA_BD_CADASTRO,2024-10-31 11:43:19,2025-09-02 10:35:13,2025-09-03 15:50:55,51410,JOÃO CARLOS SILVA,2,0.0,47,38,18,2,1,,,327397,ETAPAS,Descrição do campo ETAPAS,0.0,,1,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
502946,1503516,20400,CONCLUÍDO,14578,FOR_ALVARA_BD_CADASTRO,2024-04-10 13:57:59,2025-02-10 12:49:53,2025-02-11 18:05:35,51519,JOÃO CARLOS SILVA,2,0.0,22,32,12,1,2,,,327221,ETAPAS,Descrição do campo ETAPAS,0.0,,7,Sim,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501803,1504200,20400,CONCLUÍDO,14574,FOR_ALVARA_BD_CADASTRO,2024-12-08 12:28:04,2025-10-10 11:19:58,2025-10-11 16:35:40,51371,JOÃO CARLOS SILVA,2,0.0,32,40,3,2,1,,,327386,LOG_DATAHORA,Descrição do campo LOG_DATAHORA,0.0,,3,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
502699,1502484,20400,CONCLUÍDO,14576,FOR_ALVARA_BD_CADASTRO,2024-04-07 18:15:42,2025-02-07 17:07:36,2025-02-08 22:23:18,52907,ANA PAULA COSTA OLIVEIRA,2,0.0,50,43,13,4,2,,,326659,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,10,Presencial,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
507717,1502304,20400,CONCLUÍDO,14574,FOR_ALVARA_BD_CADASTRO,2024-01-21 16:53:00,2024-11-22 15:44:54,2024-11-23 21:00:36,50711,MARIA FERNANDA SANTOS PERES,2,0.0,26,22,11,2,2,,,327159,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,327788.0,3,Não se aplica,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
504319,1503292,20400,CONCLUÍDO,14572,FOR_ALVARA_BD_CADASTRO,2024-10-29 18:36:12,2025-08-31 17:28:06,2025-09-01 22:43:48,50675,MARIA FERNANDA SANTOS PERES,2,0.0,48,29,2,1,2,,,326635,CATEGORIA,Descrição do campo CATEGORIA,0.0,,7,Presencial,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
508025,1502342,20400,CONCLUÍDO,14580,FOR_ALVARA_BD_CADASTRO,2024-12-13 13:42:43,2025-10-15 12:34:37,2025-10-16 17:50:19,52892,ANA PAULA COSTA OLIVEIRA,2,0.0,42,1,12,5,2,,,327322,CATEGORIA,Descrição do campo CATEGORIA,0.0,,6,Não,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
506780,1502876,20400,CONCLUÍDO,14576,FOR_ALVARA_BD_CADASTRO,2024-10-23 14:31:25,2025-08-25 13:23:19,2025-08-26 18:39:01,50907,MARIA FERNANDA SANTOS PERES,2,0.0,8,19,13,4,3,,,327411,CATEGORIA,Descrição do campo CATEGORIA,0.0,,7,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
502558,1502150,20400,CONCLUÍDO,14572,FOR_ALVARA_BD_CADASTRO,2024-07-31 18:12:23,2025-06-02 17:04:17,2025-06-03 22:19:59,51980,JOÃO CARLOS SILVA,2,0.0,7,4,0,3,1,,,327244,CATEGORIA,Descrição do campo CATEGORIA,0.0,327403.0,8,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
508893,1501819,20400,CONCLUÍDO,14575,FOR_ALVARA_BD_CADASTRO,2024-06-22 11:25:21,2025-04-24 10:17:15,2025-04-25 15:32:57,52755,ANA PAULA COSTA OLIVEIRA,2,0.0,50,34,6,1,1,,,326522,CATEGORIA,Descrição do campo CATEGORIA,0.0,,3,Presencial,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
504301,1501799,20400,CONCLUÍDO,14573,FOR_ALVARA_BD_CADASTRO,2024-07-10 14:35:53,2025-05-12 13:27:47,2025-05-13 18:43:29,52128,ANA PAULA COSTA OLIVEIRA,2,0.0,47,34,12,5,3,,,327350,REQUISITOS,Descrição do campo REQUISITOS,0.0,327509.0,3,30 minutos,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
500052,1503585,20400,CONCLUÍDO,14579,FOR_ALVARA_BD_CADASTRO,2024-02-23 12:39:51,2024-12-25 11:31:45,2024-12-26 16:47:27,50540,MARIA FERNANDA SANTOS PERES,2,0.0,36,9,3,1,3,,,326762,REQUISITOS,Descrição do campo REQUISITOS,0.0,327374.0,5,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
507623,1502480,20400,CONCLUÍDO,14576,FOR_ALVARA_BD_CADASTRO,2024-02-11 09:00:29,2024-12-13 07:52:23,2024-12-14 13:08:05,52227,ANA PAULA COSTA OLIVEIRA,2,0.0,12,21,2,4,1,,,327189,REQUISITOS,Descrição do campo REQUISITOS,0.0,,9,Sim,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
504086,1502568,20400,CONCLUÍDO,14579,FOR_ALVARA_BD_CADASTRO,2024-01-07 08:37:47,2024-11-08 07:29:41,2024-11-09 12:45:23,51136,JOÃO CARLOS SILVA,2,0.0,4,26,20,3,3,,,327170,LEGISLACAO,Descrição do campo LEGISLACAO,0.0,,8,,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
509574,1504354,20400,CONCLUÍDO,14576,FOR_ALVARA_BD_CADASTRO,2024-10-02 11:30:39,2025-08-04 10:22:33,2025-08-05 15:38:15,52821,ANA PAULA COSTA OLIVEIRA,2,0.0,55,47,20,5,3,,,326971,LEGISLACAO,Descrição do campo LEGISLACAO,0.0,,2,Presencial,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
506913,1503099,20400,CONCLUÍDO,14579,FOR_ALVARA_BD_CADASTRO,2024-10-08 09:29:08,2025-08-10 08:21:02,2025-08-11 13:36:44,52525,ANA PAULA COSTA OLIVEIRA,2,0.0,35,14,12,1,2,,,326911,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,,6,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
503504,1502941,20400,CONCLUÍDO,14577,FOR_ALVARA_BD_CADASTRO,2024-02-22 09:56:08,2024-12-24 08:48:02,2024-12-25 14:03:44,51818,JOÃO CARLOS SILVA,2,0.0,16,18,7,5,2,,,327101,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,,10,Não se aplica,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
508751,1502425,20400,CONCLUÍDO,14574,FOR_ALVARA_BD_CADASTRO,2024-04-29 14:39:47,2025-03-01 13:31:41,2025-03-02 18:47:23,51933,JOÃO CARLOS SILVA,2,0.0,35,48,17,2,3,,,326980,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,327303.0,1,Sim,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501693,1502167,20400,CONCLUÍDO,14573,FOR_ALVARA_BD_CADASTRO,2024-10-24 16:27:53,2025-08-26 15:19:47,2025-08-27 20:35:29,50097,MARIA FERNANDA SANTOS PERES,2,0.0,3,18,10,2,2,,,327202,TAXA,Descrição do campo TAXA,0.0,327482.0,10,2024-01-15,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
509114,1501380,20400,CONCLUÍDO,14578,FOR_ALVARA_BD_CADASTRO,2024-10-18 17:20:48,2025-08-20 16:12:42,2025-08-21 21:28:24,51715,JOÃO CARLOS SILVA,2,0.0,10,35,1,3,2,,,326826,SERVICO,Descrição do campo SERVICO,0.0,,9,Não,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
506476,1500457,20400,CONCLUÍDO,14571,FOR_ALVARA_BD_CADASTRO,2024-12-13 14:34:47,2025-10-15 13:26:41,2025-10-16 18:42:23,51026,JOÃO CARLOS SILVA,2,0.0,13,44,20,4,2,,,327378,CONSUMIDOR,Descrição do campo CONSUMIDOR,0.0,,5,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501379,1504694,20400,CONCLUÍDO,14576,FOR_ALVARA_BD_CADASTRO,2024-02-27 16:19:59,2024-12-29 15:11:53,2024-12-30 20:27:35,51740,JOÃO CARLOS SILVA,2,0.0,44,44,18,2,2,,,326508,CONSUMIDOR,Descrição do campo CONSUMIDOR,0.0,,8,Rejeitado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
503900,1504192,20400,CONCLUÍDO,14580,FOR_ALVARA_BD_CADASTRO,2024-06-27 15:22:19,2025-04-29 14:14:13,2025-04-30 19:29:55,51833,JOÃO CARLOS SILVA,2,0.0,12,28,4,5,2,,,326580,CONSUMIDOR,Descrição do campo CONSUMIDOR,0.0,,3,Pendente,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501371,1500927,20400,CONCLUÍDO,14575,FOR_ALVARA_BD_CADASTRO,2024-07-01 12:18:13,2025-05-03 11:10:07,2025-05-04 16:25:49,51521,JOÃO CARLOS SILVA,2,0.0,22,32,20,4,3,,,326848,CONSUMIDOR,Descrição do campo CONSUMIDOR,0.0,,6,Presencial,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
509116,1504894,20400,CONCLUÍDO,14579,FOR_ALVARA_BD_CADASTRO,2024-06-09 08:06:38,2025-04-11 06:58:32,2025-04-12 12:14:14,51200,JOÃO CARLOS SILVA,2,0.0,60,16,8,2,3,,,327439,SINONIMOS,Descrição do campo SINONIMOS,0.0,,7,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
507883,1504548,20400,CONCLUÍDO,14571,FOR_ALVARA_BD_CADASTRO,2024-12-15 10:39:34,2025-10-17 09:31:28,2025-10-18 14:47:10,51279,JOÃO CARLOS SILVA,2,0.0,46,41,4,5,2,,,327372,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,,10,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
509746,1501058,20400,CONCLUÍDO,14578,FOR_ALVARA_BD_CADASTRO,2024-06-26 09:24:55,2025-04-28 08:16:49,2025-04-29 13:32:31,52982,ANA PAULA COSTA OLIVEIRA,2,0.0,42,22,18,2,3,,,326586,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,4,Online,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
508852,1503322,20400,CONCLUÍDO,14575,FOR_ALVARA_BD_CADASTRO,2024-04-11 10:40:16,2025-02-11 09:32:10,2025-02-12 14:47:52,52797,ANA PAULA COSTA OLIVEIRA,2,0.0,7,29,0,5,1,,,326757,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,5,Pendente,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
507871,1503629,20400,CONCLUÍDO,14578,FOR_ALVARA_BD_CADASTRO,2024-07-10 16:08:12,2025-05-12 15:00:06,2025-05-13 20:15:48,51457,JOÃO CARLOS SILVA,2,0.0,16,39,17,5,2,,,326992,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,7,Valor_LOG_SERVICO_2,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501391,1500952,20400,CONCLUÍDO,14580,FOR_ALVARA_BD_CADASTRO,2024-01-03 11:10:26,2024-11-04 10:02:20,2024-11-05 15:18:02,51547,JOÃO CARLOS SILVA,2,0.0,54,44,11,2,1,,,327352,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,,9,Sim,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
504120,1503799,20410,CADASTRO,14576,FOR_ALVARA_BD_CADASTRO,2024-12-03 10:09:14,2025-10-05 09:01:08,2025-10-06 14:16:50,52864,ANA PAULA COSTA OLIVEIRA,2,0.0,5,30,14,1,2,,,327052,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,3,30 minutos,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501287,1500895,20410,CADASTRO,14571,FOR_ALVARA_BD_CADASTRO,2024-04-26 08:57:22,2025-02-26 07:49:16,2025-02-27 13:04:58,52867,ANA PAULA COSTA OLIVEIRA,2,0.0,25,43,5,2,2,,,327321,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,10,2024-01-15,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
505243,1502465,20410,CADASTRO,14575,FOR_ALVARA_BD_CADASTRO,2024-06-07 12:02:45,2025-04-09 10:54:39,2025-04-10 16:10:21,51999,JOÃO CARLOS SILVA,2,0.0,56,42,19,2,2,,,327161,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,327512.0,10,Sim,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
503175,1504259,20410,CADASTRO,14577,FOR_ALVARA_BD_CADASTRO,2024-01-31 17:15:37,2024-12-02 16:07:31,2024-12-03 21:23:13,50828,MARIA FERNANDA SANTOS PERES,2,0.0,1,32,3,1,1,,,327352,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,327923.0,5,30 minutos,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
500773,1502537,20410,CADASTRO,14576,FOR_ALVARA_BD_CADASTRO,2024-12-09 14:31:01,2025-10-11 13:22:55,2025-10-12 18:38:37,52527,ANA PAULA COSTA OLIVEIRA,2,0.0,5,16,7,1,2,,,326604,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,327332.0,1,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
507607,1503134,20410,CADASTRO,14572,FOR_ALVARA_BD_CADASTRO,2024-12-09 16:31:40,2025-10-11 15:23:34,2025-10-12 20:39:16,50679,MARIA FERNANDA SANTOS PERES,2,0.0,15,43,14,5,3,,,326809,SINONIMOS,Descrição do campo SINONIMOS,0.0,,2,Online,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
502303,1500789,20410,CADASTRO,14580,FOR_ALVARA_BD_CADASTRO,2024-12-24 16:51:38,2025-10-26 15:43:32,2025-10-27 20:59:14,52290,ANA PAULA COSTA OLIVEIRA,2,0.0,56,35,19,3,1,,,326926,SINONIMOS,Descrição do campo SINONIMOS,0.0,,5,30 minutos,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501261,1501191,20410,CADASTRO,14574,FOR_ALVARA_BD_CADASTRO,2024-06-14 13:46:50,2025-04-16 12:38:44,2025-04-17 17:54:26,51849,JOÃO CARLOS SILVA,2,0.0,46,37,2,2,2,,,327288,SINONIMOS,Descrição do campo SINONIMOS,0.0,,6,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
505538,1501880,20410,CADASTRO,14578,FOR_ALVARA_BD_CADASTRO,2024-02-08 12:25:08,2024-12-10 11:17:02,2024-12-11 16:32:44,50853,MARIA FERNANDA SANTOS PERES,2,0.0,22,29,9,3,2,,,326823,SINONIMOS,Descrição do campo SINONIMOS,0.0,,5,Pendente,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
509604,1500234,20410,CADASTRO,14573,FOR_ALVARA_BD_CADASTRO,2024-04-06 15:35:45,2025-02-06 14:27:39,2025-02-07 19:43:21,50267,MARIA FERNANDA SANTOS PERES,2,0.0,3,10,12,5,2,,,327434,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,1,30 minutos,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
505044,1500267,20410,CADASTRO,14575,FOR_ALVARA_BD_CADASTRO,2024-07-14 18:24:43,2025-05-16 17:16:37,2025-05-17 22:32:19,50958,MARIA FERNANDA SANTOS PERES,2,0.0,6,23,3,5,1,,,327240,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,3,Sim,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
509838,1502117,20410,CADASTRO,14572,FOR_ALVARA_BD_CADASTRO,2024-02-29 11:23:18,2024-12-31 10:15:12,2025-01-01 15:30:54,50843,MARIA FERNANDA SANTOS PERES,2,0.0,25,31,16,5,3,,,327155,SERVICO,Descrição do campo SERVICO,0.0,327993.0,6,Sim,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
504587,1502678,20410,CADASTRO,14575,FOR_ALVARA_BD_CADASTRO,2024-01-16 10:12:18,2024-11-17 09:04:12,2024-11-18 14:19:54,50914,MARIA FERNANDA SANTOS PERES,2,0.0,48,15,9,2,1,,,326863,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,,9,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
504421,1500359,20410,CADASTRO,14573,FOR_ALVARA_BD_CADASTRO,2024-02-09 09:56:06,2024-12-11 08:48:00,2024-12-12 14:03:42,50647,MARIA FERNANDA SANTOS PERES,2,0.0,5,23,2,2,3,,,327342,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,327000.0,6,Não se aplica,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
506399,1503340,20410,CADASTRO,14579,FOR_ALVARA_BD_CADASTRO,2024-10-26 15:42:33,2025-08-28 14:34:27,2025-08-29 19:50:09,50714,MARIA FERNANDA SANTOS PERES,2,0.0,37,18,16,1,2,,,327386,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,327337.0,10,,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
508170,1501283,20410,CADASTRO,14578,FOR_ALVARA_BD_CADASTRO,2024-02-17 13:59:16,2024-12-19 12:51:10,2024-12-20 18:06:52,52343,ANA PAULA COSTA OLIVEIRA,2,0.0,50,5,8,5,1,,,326883,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,,7,,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
506413,1500236,20410,CADASTRO,14580,FOR_ALVARA_BD_CADASTRO,2024-06-22 16:21:01,2025-04-24 15:12:55,2025-04-25 20:28:37,50202,MARIA FERNANDA SANTOS PERES,2,0.0,25,29,6,3,1,,,327122,REQUISITOS,Descrição do campo REQUISITOS,0.0,327002.0,1,30 minutos,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
500676,1501215,20410,CADASTRO,14579,FOR_ALVARA_BD_CADASTRO,2024-10-06 15:28:16,2025-08-08 14:20:10,2025-08-09 19:35:52,50706,MARIA FERNANDA SANTOS PERES,2,0.0,2,43,20,2,2,,,327403,REQUISITOS,Descrição do campo REQUISITOS,0.0,,9,Presencial,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
502790,1504915,20410,CADASTRO,14574,FOR_ALVARA_BD_CADASTRO,2024-06-14 08:33:59,2025-04-16 07:25:53,2025-04-17 12:41:35,51223,JOÃO CARLOS SILVA,2,0.0,25,43,8,2,1,,,327121,REQUISITOS,Descrição do campo REQUISITOS,0.0,327949.0,5,Online,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
502003,1501281,20410,CADASTRO,14572,FOR_ALVARA_BD_CADASTRO,2024-07-11 17:20:42,2025-05-13 16:12:36,2025-05-14 21:28:18,50702,MARIA FERNANDA SANTOS PERES,2,0.0,33,5,16,2,3,,,327439,REQUISITOS,Descrição do campo REQUISITOS,0.0,,4,Pendente,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
500383,1501420,20410,CADASTRO,14572,FOR_ALVARA_BD_CADASTRO,2024-12-11 13:57:34,2025-10-13 12:49:28,2025-10-14 18:05:10,52537,ANA PAULA COSTA OLIVEIRA,2,0.0,35,44,2,1,1,,,326800,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,8,Valor_LOG_SERVICO_0,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
507556,1501532,20410,CADASTRO,14574,FOR_ALVARA_BD_CADASTRO,2024-12-26 14:46:10,2025-10-28 13:38:04,2025-10-29 18:53:46,51872,JOÃO CARLOS SILVA,2,0.0,36,37,10,3,1,,,326819,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,3,Não se aplica,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
505946,1502035,20410,CADASTRO,14580,FOR_ALVARA_BD_CADASTRO,2024-04-11 11:43:40,2025-02-11 10:35:34,2025-02-12 15:51:16,50649,MARIA FERNANDA SANTOS PERES,2,0.0,9,21,18,2,3,,,327027,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,327759.0,3,Online,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
505861,1500401,20410,CADASTRO,14579,FOR_ALVARA_BD_CADASTRO,2024-10-08 10:41:44,2025-08-10 09:33:38,2025-08-11 14:49:20,52009,ANA PAULA COSTA OLIVEIRA,2,0.0,40,38,10,1,2,,,326856,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,,5,2024-01-15,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
503495,1501128,20410,CADASTRO,14577,FOR_ALVARA_BD_CADASTRO,2024-04-14 12:02:00,2025-02-14 10:53:54,2025-02-15 16:09:36,50210,MARIA FERNANDA SANTOS PERES,2,0.0,11,8,17,5,3,,,326764,CATEGORIA,Descrição do campo CATEGORIA,0.0,,9,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
501175,1502906,20410,CADASTRO,14577,FOR_ALVARA_BD_CADASTRO,2024-04-26 10:56:26,2025-02-26 09:48:20,2025-02-27 15:04:02,50973,MARIA FERNANDA SANTOS PERES,2,0.0,4,35,20,2,1,,,326758,RETORNO,Descrição do campo RETORNO,0.0,,7,Valor_RETORNO_0,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
504799,1502443,20410,CADASTRO,14575,FOR_ALVARA_BD_CADASTRO,2024-07-10 16:42:40,2025-05-12 15:34:34,2025-05-13 20:50:16,50425,MARIA FERNANDA SANTOS PERES,2,0.0,22,26,17,4,2,,,327209,RETORNO,Descrição do campo RETORNO,0.0,,5,Aprovado,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
505281,1504393,20410,CADASTRO,14571,FOR_ALVARA_BD_CADASTRO,2024-02-20 08:39:05,2024-12-22 07:30:59,2024-12-23 12:46:41,51271,JOÃO CARLOS SILVA,2,0.0,46,12,3,4,3,,,326792,RETORNO,Descrição do campo RETORNO,0.0,,3,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
509479,1502469,20410,CADASTRO,14573,FOR_ALVARA_BD_CADASTRO,2024-06-11 14:51:42,2025-04-13 13:43:36,2025-04-14 18:59:18,52830,ANA PAULA COSTA OLIVEIRA,2,0.0,53,37,11,1,2,,,327178,RETORNO,Descrição do campo RETORNO,0.0,327412.0,8,Não,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
506959,1501560,20410,CADASTRO,14578,FOR_ALVARA_BD_CADASTRO,2024-01-01 14:16:59,2024-11-02 13:08:53,2024-11-03 18:24:35,51211,JOÃO CARLOS SILVA,2,0.0,38,18,8,1,3,,,326874,TAXA,Descrição do campo TAXA,0.0,,10,Valor_TAXA_0,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
502608,1502146,20410,CADASTRO,14576,FOR_ALVARA_BD_CADASTRO,2024-02-05 13:56:04,2024-12-07 12:47:58,2024-12-08 18:03:40,50209,MARIA FERNANDA SANTOS PERES,2,0.0,48,14,13,4,3,,,326616,TAXA,Descrição do campo TAXA,0.0,,10,Valor_TAXA_1,,,,,FLX_CADASTRO_DE_CARTA_DE_SERVIÇO,2,CADASTRO DE CARTA DE SERVIÇO
